	y	age	default	balance	housing	loan	contact	day	duration	campaign	pdays	previous	poutcome	admin	blue_collar	entrepreneur	housemaid	management	retired	self_employed	services	student	technician	divorced	single	tertiary	primary	feb	mar	apr	may	jun	jul	aug	sep	oct	nov	dec
3641	0	0.1111111111111111	0	0.06020356601458168	1	0	1	0.4	0.33227445997458704	0.0	0.4103448275862069	0.041666666666666664	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
3644	0	0.6031746031746031	0	0.13076589908323108	0	0	1	0.1	0.7204574332909784	0.1	0.12988505747126436	0.0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
3654	0	0.15873015873015872	0	0.050602757525445755	0	0	1	0.5	0.06162642947903431	0.0	0.09655172413793103	0.0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0
3665	0	0.09523809523809523	0	0.2502346062224789	1	0	1	0.2	0.366581956797967	0.1	0.32413793103448274	0.125	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
3669	0	0.3492063492063492	0	0.0516133689453548	1	0	1	0.1	0.0590851334180432	0.0	0.30459770114942525	0.08333333333333334	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
3674	0	0.3015873015873016	0	0.05053057099545225	1	0	1	0.3666666666666667	0.3532401524777637	0.30000000000000004	0.42298850574712643	0.08333333333333334	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
3682	0	0.3650793650793651	0	0.06846892369883781	0	0	1	0.4	0.03875476493011436	0.0	0.4160919540229885	0.875	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
3684	1	0.15873015873015872	0	0.061539016819461494	0	0	1	0.9666666666666667	0.3989834815756036	0.0	0.09655172413793103	0.041666666666666664	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
3689	0	0.14285714285714285	0	0.08149859236266513	1	0	1	0.3666666666666667	0.14548919949174077	0.6000000000000001	0.37816091954022985	0.0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
3690	1	0.9523809523809523	0	0.05053057099545225	0	0	1	0.7333333333333333	0.40279542566709026	0.0	0.2160919540229885	0.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
3695	1	0.1746031746031746	0	0.09857070670612864	0	0	1	0.9666666666666667	0.18551461245235068	0.0	0.09770114942528735	0.08333333333333334	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
3697	0	0.5873015873015872	0	0.05699126542987079	1	0	1	0.4666666666666667	0.03939008894536214	0.0	0.4218390804597701	0.041666666666666664	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
3703	0	0.3492063492063492	0	0.047029524290767344	1	0	1	0.06666666666666668	0.1340533672172808	0.30000000000000004	0.31034482758620685	0.16666666666666666	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
3714	0	0.23809523809523814	0	0.06619504800404245	1	0	1	0.3333333333333333	0.17280813214739515	0.0	0.31034482758620685	0.041666666666666664	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
3724	0	0.26984126984126977	0	0.08806756659207393	1	0	1	0.4	0.12325285895806863	0.0	0.19770114942528735	0.041666666666666664	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3731	0	0.5079365079365079	0	0.06583411535407493	0	0	1	0.6	0.08767471410419314	0.0	0.17586206896551723	0.08333333333333334	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
3746	0	0.47619047619047616	0	0.033566736446978995	1	0	1	0.6	0.07941550190597205	0.1	0.18275862068965518	0.0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
3751	0	0.3015873015873016	0	0.054717389735075436	0	0	1	0.7666666666666667	0.04701397712833545	0.1	0.10689655172413792	0.041666666666666664	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3756	0	0.3492063492063492	0	0.053995524435140406	1	0	1	0.13333333333333333	0.1480304955527319	0.20000000000000004	0.38965517241379305	0.041666666666666664	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3765	1	0.5555555555555556	0	0.1750523352342453	0	0	1	0.3	0.10419313850063533	0.0	0.20919540229885059	0.0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3775	0	0.33333333333333326	0	0.1716234750595539	0	0	1	0.43333333333333335	0.11181702668360864	0.1	0.5735632183908046	0.0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0
3799	0	0.1746031746031746	0	0.11058976395004694	1	0	1	0.6333333333333333	0.09720457433290978	0.0	0.20804597701149427	0.0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3815	0	0.1746031746031746	0	0.0730166750884285	1	0	1	0.4	0.05781448538754765	0.1	0.39999999999999997	0.16666666666666666	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
3816	0	0.19047619047619047	0	0.17830072908395295	1	0	1	0.5666666666666667	0.13214739517153748	0.0	0.20344827586206896	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3831	0	0.2222222222222222	0	0.3406482350393417	1	0	1	0.6333333333333333	0.015247776365946635	0.20000000000000004	0.1735632183908046	0.0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
3834	0	0.25396825396825395	0	0.05735219807983831	1	0	1	0.6	0.08322744599745871	0.0	0.1367816091954023	0.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
3835	1	0.14285714285714285	0	0.051216343030390535	0	0	1	0.13333333333333333	0.06670902160101652	0.1	0.07241379310344828	0.041666666666666664	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
3844	1	0.3015873015873016	0	0.07243918284848047	1	0	1	0.3666666666666667	0.2852604828462516	0.1	0.41724137931034483	0.08333333333333334	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3848	0	0.09523809523809523	0	0.09651339060131381	1	0	1	0.0	0.11753494282083864	0.0	0.09540229885057472	0.0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0
3850	0	0.4920634920634921	0	0.06413773189922761	1	0	0	0.06666666666666668	0.08767471410419314	0.30000000000000004	0.3114942528735632	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
3869	0	0.25396825396825395	0	0.07395509997834404	0	0	1	0.5	0.1473951715374841	0.1	0.10344827586206898	0.0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0
3874	1	0.09523809523809523	0	0.06114199090449723	0	0	1	0.13333333333333333	0.052096569250317665	0.0	0.10344827586206898	0.041666666666666664	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
3883	0	0.5873015873015872	0	0.05663033277990327	0	0	1	0.43333333333333335	0.11118170266836087	0.0	0.12068965517241378	0.041666666666666664	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3884	0	0.25396825396825395	0	0.06879376308380857	0	0	1	0.8	0.02668360864040661	0.0	0.1367816091954023	0.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
3890	1	0.1746031746031746	0	0.06709737962896124	1	0	1	0.2	0.3926302414231258	0.0	0.33563218390804594	0.0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
3896	1	0.25396825396825395	0	0.0930123438966289	0	0	1	0.4666666666666667	0.20648030495552733	0.0	0.3563218390804597	0.125	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
3922	0	0.4444444444444444	0	0.09178517288673935	1	0	1	0.5333333333333333	0.16454891994917406	0.0	0.36321839080459767	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3923	0	0.5873015873015872	0	0.03378329603695951	1	0	1	0.1	0.044472681067344345	0.0	0.21724137931034485	0.20833333333333334	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
3931	1	0.4285714285714286	0	0.18320941312351116	0	0	1	0.5666666666666667	0.35705209656925035	0.0	0.10804597701149427	0.08333333333333334	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
3951	0	0.47619047619047616	0	0.05940951418465315	1	0	1	0.5333333333333333	0.16836086404066072	0.0	0.14022988505747128	0.041666666666666664	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
3952	0	0.38095238095238093	0	0.08254529704757094	1	0	1	0.3666666666666667	0.10165184243964423	0.1	0.4160919540229885	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
3972	0	0.47619047619047616	0	0.12491879015375731	1	1	1	0.9333333333333333	0.12198221092757307	0.1	0.27931034482758615	0.08333333333333334	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3978	1	0.73015873015873	0	0.1208402512091244	0	0	1	0.9	0.1340533672172808	0.0	0.10344827586206898	0.125	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3981	0	0.3650793650793651	0	0.051396809355374294	0	0	1	0.3666666666666667	0.040025412960609914	0.0	0.4160919540229885	0.0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
3985	0	0.3650793650793651	0	0.057316104814841555	1	0	1	0.3666666666666667	0.03367217280813215	0.20000000000000004	0.39770114942528734	0.16666666666666666	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
3998	0	0.38095238095238093	0	0.07666209485310041	1	0	1	0.5333333333333333	0.09656925031766202	0.1	0.19655172413793104	0.0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
4000	0	0.5238095238095237	0	0.051468995885367796	1	0	1	0.2	0.032401524777636595	0.0	0.41149425287356317	0.0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4005	0	0.5555555555555556	0	0.08972785678192449	1	0	1	0.16666666666666669	0.08958068614993647	0.0	0.3114942528735632	0.041666666666666664	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
4009	1	0.2857142857142857	0	0.05305709954522486	0	0	1	0.8666666666666667	0.1588310038119441	0.20000000000000004	0.16896551724137931	0.0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4019	0	0.3650793650793651	0	0.05053057099545225	1	1	1	0.1	0.33926302414231263	0.7000000000000001	0.23333333333333334	0.16666666666666666	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4030	0	0.2857142857142857	0	0.05053057099545225	1	0	1	0.3333333333333333	0.3653113087674714	0.0	0.19770114942528735	0.0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4036	0	0.31746031746031744	0	0.21082076084602613	1	0	1	0.6333333333333333	0.0940279542566709	0.1	0.20919540229885059	0.041666666666666664	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
4042	0	0.15873015873015872	0	0.09330109001660292	1	0	1	0.9666666666666667	0.1772554002541296	0.0	0.38850574712643676	0.0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
4044	0	0.19047619047619047	0	0.050602757525445755	1	0	1	0.4666666666666667	0.00698856416772554	0.8	0.3540229885057471	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4049	0	0.31746031746031744	0	0.38886883707500186	1	0	1	0.6666666666666666	0.0012706480304955524	0.7000000000000001	0.21149425287356322	0.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
4054	0	0.12698412698412698	0	0.10582545297047571	0	0	1	0.7	0.15756035578144853	0.0	0.12183908045977013	0.16666666666666666	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
4065	0	0.7936507936507937	0	0.07276402223345124	0	0	1	0.8666666666666667	0.0914866581956798	0.1	0.20804597701149427	0.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4066	0	0.25396825396825395	0	0.16112033494549918	1	0	0	0.8333333333333334	0.14930114358322744	0.20000000000000004	0.12183908045977013	0.125	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4070	0	0.1746031746031746	0	0.06789143145888978	1	0	1	0.6333333333333333	0.06416772554002542	0.1	0.20919540229885059	0.041666666666666664	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4076	0	0.5238095238095237	0	0.05244351404028009	1	0	1	0.2	0.12897077509529858	0.0	0.15977011494252874	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
4080	0	0.31746031746031744	0	0.15177217931134052	1	0	1	0.43333333333333335	0.10673443456162643	0.5000000000000001	0.4045977011494253	0.9166666666666666	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
4083	0	0.4920634920634921	0	0.10871291417021584	0	0	1	0.5	0.24078780177890724	0.0	0.20804597701149427	0.16666666666666666	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
4093	1	0.7777777777777777	0	0.1279145311484877	0	0	1	0.9333333333333333	0.2617534942820839	0.0	0.2103448275862069	0.125	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0
4096	0	0.09523809523809523	0	0.05186602180033206	1	1	1	0.16666666666666669	0.12833545108005082	0.0	0.4160919540229885	0.041666666666666664	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
4100	0	0.2222222222222222	0	0.06626723453403595	1	0	1	0.5333333333333333	0.014612452350698857	0.0	0.3954022988505747	0.0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
4126	0	0.20634920634920628	0	0.06345195986428932	1	0	1	0.2	0.18869123252858958	0.0	0.4080459770114942	0.08333333333333334	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
4141	0	0.26984126984126977	0	0.05053057099545225	0	0	1	0.3333333333333333	0.07878017789072428	0.30000000000000004	0.12183908045977013	0.041666666666666664	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
4150	0	0.20634920634920628	0	0.3401068360643904	0	0	1	0.8	0.12134688691232529	0.0	0.09885057471264369	0.125	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
4159	1	0.5238095238095237	0	0.053923337905146904	0	0	1	0.3	0.3100381194409149	0.0	0.20689655172413793	0.5416666666666666	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4160	1	0.5873015873015872	0	0.08821193965206092	0	0	0	0.3333333333333333	0.36848792884371034	0.0	0.21954022988505748	0.041666666666666664	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4169	0	0.23809523809523814	0	0.05850718255973436	1	0	1	0.43333333333333335	0.09212198221092757	0.0	0.4126436781609195	0.0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4186	0	0.5079365079365079	0	0.05053057099545225	0	0	1	0.26666666666666666	0.08894536213468869	0.20000000000000004	0.10689655172413792	0.125	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
4191	0	0.1746031746031746	0	0.09131596044178157	1	0	1	0.5333333333333333	0.139135959339263	0.20000000000000004	0.08390804597701149	0.125	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
4196	1	0.4444444444444444	0	0.06785533819389303	1	0	1	0.4666666666666667	0.5241423125794156	0.0	0.40344827586206894	0.041666666666666664	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4201	0	0.25396825396825395	0	0.019057243918284852	1	1	1	0.6333333333333333	0.0940279542566709	0.0	0.20919540229885059	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
4202	0	0.26984126984126977	0	0.05172164874034506	1	0	1	0.6333333333333333	0.06416772554002542	0.1	0.19080459770114944	0.0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
4206	0	0.31746031746031744	0	0.059914819894607674	0	0	1	0.6	0.02986022871664549	0.0	0.1735632183908046	0.20833333333333334	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
4207	0	0.5873015873015872	0	0.07178950407853896	1	0	1	0.03333333333333333	0.13850063532401524	0.0	0.08620689655172414	0.125	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4213	1	0.15873015873015872	0	0.031689886667147914	1	1	1	0.13333333333333333	0.4224904701397713	0.1	0.3275862068965517	0.20833333333333334	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
4215	1	0.26984126984126977	0	0.12192304915902694	0	0	1	0.26666666666666666	0.2534942820838628	0.0	0.20804597701149427	0.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4216	0	0.5238095238095237	0	0.06709737962896124	0	0	1	0.43333333333333335	0.19822109275730623	0.5000000000000001	0.21954022988505748	0.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4229	1	0.6666666666666666	0	0.05074713058543276	1	0	1	0.4	0.1340533672172808	0.0	0.20919540229885059	0.125	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0
4232	1	0.2857142857142857	0	0.041796000866238366	1	0	1	0.5666666666666667	0.7420584498094028	0.20000000000000004	0.31839080459770114	0.20833333333333334	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
4251	0	0.20634920634920628	0	0.057785317259799324	1	0	1	0.6	0.10546378653113088	0.0	0.20919540229885059	0.0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0
4261	0	0.6031746031746031	0	0.1725979932144662	0	1	1	0.9	0.18360864040660738	0.1	0.3540229885057471	0.041666666666666664	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4272	0	0.47619047619047616	0	0.05771313072980582	1	1	1	0.06666666666666668	0.07052096569250318	0.1	0.28965517241379307	0.0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
4276	0	0.23809523809523814	0	0.05583628094997474	1	1	1	0.9333333333333333	0.02287166454891995	0.0	0.2103448275862069	0.24999999999999997	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4281	1	0.5079365079365079	0	0.06262181476936404	0	0	1	0.6666666666666666	0.2579415501905972	0.0	0.20804597701149427	0.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4284	0	0.5396825396825397	0	0.07366635385837003	1	0	1	0.5333333333333333	0.2966963151207116	0.0	0.16896551724137931	0.041666666666666664	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4290	0	0.31746031746031744	0	0.05179383527033856	0	0	1	0.06666666666666668	0.198856416772554	0.30000000000000004	0.36321839080459767	0.08333333333333334	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
4309	0	0.31746031746031744	0	0.106366851945427	1	0	1	0.3666666666666667	0.05273189326556544	0.1	0.19770114942528735	0.0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
4312	0	0.15873015873015872	0	0.05125243629538728	1	0	1	0.6333333333333333	0.2534942820838628	0.5000000000000001	0.38965517241379305	0.0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
4314	0	0.1746031746031746	0	0.10921821988017036	0	0	1	0.2	0.2229987293519695	0.1	0.3275862068965517	0.08333333333333334	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
4319	0	0.7936507936507937	0	0.2977694362232008	0	0	0	0.13333333333333333	0.15692503176620076	0.20000000000000004	0.20919540229885059	0.0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
4323	0	1.0	0	0.05053057099545225	0	0	0	0.9999999999999999	0.41867852604828465	0.0	0.08735632183908046	0.08333333333333334	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
4324	0	0.47619047619047616	0	0.05413989749512741	1	1	1	0.4	0.09656925031766202	0.0	0.3425287356321839	0.08333333333333334	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
4343	0	0.4920634920634921	0	0.05197430159532232	1	0	1	0.4	0.04701397712833545	0.0	0.4241379310344827	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
4347	0	0.19047619047619047	0	0.05053057099545225	1	1	1	0.5333333333333333	0.09783989834815757	0.1	0.22298850574712645	0.041666666666666664	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
4363	0	0.2857142857142857	0	0.5253735652927164	1	0	1	0.5333333333333333	0.18170266836086404	0.30000000000000004	0.3793103448275862	0.0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
4372	0	0.15873015873015872	0	0.2233090305349022	1	0	1	0.5666666666666667	0.16581956797966962	0.0	0.19080459770114944	0.041666666666666664	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4387	0	0.1746031746031746	0	0.18237926802858587	1	1	1	0.6666666666666666	0.15692503176620076	0.0	0.19195402298850575	0.125	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
4396	0	0.33333333333333326	0	0.05053057099545225	0	0	1	0.23333333333333334	0.14866581956797967	0.0	0.4218390804597701	0.041666666666666664	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0
4397	0	0.23809523809523814	0	0.061539016819461494	1	0	1	0.5666666666666667	0.0012706480304955524	0.6000000000000001	0.42068965517241375	0.9999999999999999	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4413	0	0.7142857142857142	0	0.06832455063885079	0	0	1	0.5	0.39199491740787806	0.0	0.20804597701149427	0.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
4420	0	0.39682539682539675	0	0.08658774272720711	1	0	1	0.6333333333333333	0.13341804320203304	0.5000000000000001	0.2149425287356322	0.041666666666666664	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
4423	1	0.39682539682539675	0	0.12444957770879955	1	0	1	0.5666666666666667	0.19377382465057177	0.0	0.9229885057471264	0.0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0
4433	1	0.31746031746031744	0	0.04991698549050747	1	1	1	0.3333333333333333	0.29796696315120713	0.0	0.29310344827586204	0.0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
4434	0	0.23809523809523814	0	0.056846892369883786	1	0	1	0.9333333333333333	0.13595933926302414	0.0	0.28160919540229884	0.0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4435	0	0.1746031746031746	0	0.22695445029957412	1	0	0	0.13333333333333333	0.2986022871664549	0.30000000000000004	0.18965517241379312	0.041666666666666664	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
4453	0	0.23809523809523814	0	0.24196924853822277	1	0	1	0.6333333333333333	0.2128335451080051	0.0	0.20919540229885059	0.041666666666666664	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
4456	0	0.26984126984126977	0	0.19320724752761134	1	0	1	0.16666666666666669	0.38437102922490474	0.1	0.15747126436781608	0.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
4458	1	0.14285714285714285	0	0.07117591857359418	0	0	1	0.5	0.1963151207115629	0.0	0.22298850574712645	0.0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1
4459	0	0.1746031746031746	0	0.05857936908972786	1	0	1	0.5333333333333333	0.3195679796696315	0.0	0.36091954022988504	0.41666666666666663	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
4463	0	0.20634920634920628	0	0.08373637479246374	1	0	1	0.6666666666666666	0.03367217280813215	0.0	0.13908045977011493	0.125	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4473	0	0.20634920634920628	0	0.22341731032989245	1	0	1	0.6333333333333333	0.08386277001270648	0.0	0.3114942528735632	0.041666666666666664	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
